,Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
10456,17039,1.014788047,-0.114339752,1.296444573,1.670119658,-0.958026277,-0.107750792,-0.582668411,0.093832724,2.180648128,-0.574443964,0.641840442,-2.364677632,0.493060541,1.432034796,-0.351712338,-0.520773289,1.077450608,-0.216537333,-1.002205147,-0.216358313,0.014326155,0.419130393,-0.055715448,0.562053247,0.435041423,-0.258631548,0.036150713,0.030452345,49.4,0
10457,17044,-1.686954597,4.081248982,-7.77053808,5.565239542,-3.701602229,-3.124915883,-7.848606088,1.748216666,-3.270511482,-11.20872282,10.00219022,-15.14498822,-0.213781565,-13.78037749,-0.459419511,-10.05311224,-17.09844421,-5.366659956,1.661719384,1.299637728,1.393142098,-0.543607593,-0.31785514,-0.01552737,1.178954647,-0.205648593,1.911967125,0.950716342,1,0
10458,17048,-0.385269731,0.880637054,1.245041181,-0.780480045,0.403574338,-1.298509349,1.111091543,-0.490936203,1.137078842,-0.658255353,0.436776668,-2.959908765,1.002043985,1.550731417,-0.476622299,0.075900248,0.192071059,-0.22244284,-0.659550735,0.043931367,-0.20780001,-0.138366968,-0.114688928,0.36536579,-0.377313192,0.740963832,0.070341461,-0.036640776,11.9,0
10459,17055,1.034516979,-0.096706476,1.478405557,1.443659127,-0.834234243,0.513002182,-0.863094654,0.320619342,2.004725409,-0.432151576,2.138994372,-1.558411105,0.83001282,1.454817822,-0.943790587,-0.072121748,0.626327768,0.279704703,-0.558696071,-0.228067825,-0.121910393,0.041336502,0.048851338,0.154846208,0.234058272,-0.446969521,0.052054866,0.020732373,19.99,0
10460,17070,1.062401103,-0.585550227,0.585427866,-0.616945524,-0.744240531,-0.19897762,-0.448134585,-0.181706989,2.952508329,-1.543821984,-0.015962586,-1.249281762,3.328345077,0.925913041,0.453488734,-0.299302109,0.189235687,0.735679531,0.53296145,0.219925473,0.026817023,0.392649989,-0.355527538,-0.430744266,0.71815569,-0.536084349,0.052914199,0.043562287,129.6,0
10461,17080,-5.922327757,4.689610858,-0.355629216,-2.502289876,-1.059429987,-0.714902876,0.27834394,0.214975241,5.916809279,6.573545745,2.908448376,-2.621508861,-0.363848651,-0.006265225,-0.089871848,-0.150750381,-0.116742409,-0.287974817,-1.670470572,2.782183178,-0.975480698,-0.61908749,0.259642349,0.05289606,0.49652151,0.640248653,1.365519338,0.207768932,0.69,0
10462,17088,-0.471558295,1.04824794,1.710549495,0.066804144,0.016886342,-0.533607707,0.492955425,0.023837103,0.694125325,-0.505334861,2.171403818,-2.099471897,1.154961052,1.860642187,-0.54138971,0.387395775,0.112271798,0.472829538,0.102287155,0.053639255,-0.327265734,-0.705384696,-0.000901173,0.236451511,-0.25866921,0.016539146,0.229347037,0.104145744,8.95,0
10463,17095,-0.377634966,0.987370828,1.452289972,0.076408223,0.048131529,-0.615073573,0.45967133,0.007405629,1.251037672,-0.61934807,-0.266655697,-3.873040222,-0.406988114,1.977930479,0.384611326,0.416314068,0.28164294,0.349626498,0.012736623,-0.066649588,-0.435535472,-1.05003316,-0.043267296,-0.254371282,-0.223519212,0.070753033,0.223392617,0.104942929,3.98,0
10464,17096,-0.892511327,0.775191492,1.795512734,-0.321849003,0.375131369,-0.263052377,0.612357987,0.047289953,0.988147861,-1.101115674,1.054357542,-2.628671259,0.812255982,1.748504801,0.142696363,-0.165817473,0.719161309,-1.087500362,-1.831340826,-0.35961968,-0.235642977,-0.481143253,0.276250196,-0.013033539,-0.551807642,-0.116676473,-0.042350337,0.086828778,16.99,0
10465,17099,1.064875459,-0.047579498,2.187469148,3.147188464,-0.969636956,1.357643474,-1.2568089,0.343015314,2.314381555,-0.167297809,-1.006510324,-1.62186776,2.715889057,-0.095447148,-2.720710133,0.189211973,0.561249902,0.232912776,-0.557230442,-0.112314746,-0.103915765,0.461962404,-0.191518329,-0.115416797,0.552625472,0.239926429,0.071710915,0.032249128,15.21,0
10466,17105,-0.412828099,0.862000272,1.084712433,0.076199736,0.06827161,-0.12693131,0.960014783,-0.265885513,0.904867739,-0.804023918,-0.222025808,-2.862716308,1.930790111,1.483310496,0.16712786,0.408257663,0.008393843,0.359518771,0.045296905,-0.065440657,-0.207423778,-0.391453032,-0.156061334,-0.483682158,0.039082639,0.248952059,-0.117924069,-0.025407731,109.71,0
10467,17109,0.964440074,-0.053918312,1.324972079,1.796205657,-0.829912987,-0.039301151,-0.43927945,0.001669933,1.874394997,-0.576016505,0.899521782,-1.54410963,2.082273095,1.119082048,-0.562419793,-0.550613363,0.973673511,-0.41474632,-1.075375231,-0.06722008,0.046567313,0.529006632,-0.094065166,0.592595955,0.472515851,-0.250138759,0.040514121,0.038109654,73.8,0
10468,17110,-0.973166605,1.658315011,1.101799477,0.34017487,-0.350297503,-1.189208567,0.302029296,0.221369918,0.795179923,-0.81781065,1.015137561,-1.960690432,2.415494078,1.143125242,0.042714543,0.334360283,0.981445931,-0.030151579,-0.456326019,0.11407125,-0.376059048,-0.80120519,0.07238443,0.61558045,-0.135465343,0.017777784,0.221422966,0.072219108,10.99,0
10469,17115,-0.133647669,-2.181372907,0.62460965,2.453435282,-1.409107824,0.831938858,0.089460616,0.140307753,2.727296437,-1.028841933,-0.449110864,-2.429771153,-0.265563531,1.182891388,-2.16997916,-1.010816556,1.625443358,-0.736821102,-0.217843675,0.916567688,-0.205032226,-1.381058216,-0.437027652,0.004892715,0.11252498,-0.609539664,-0.06571853,0.12810853,639.65,0
10470,17116,-0.953975145,0.602649948,3.177317403,0.959336905,-0.196921129,-0.292715687,0.086533611,-0.160181155,1.66202275,-0.776856257,0.386370822,-2.433636419,1.377854019,0.783317649,-0.657336287,-0.267930899,0.567247815,0.261717412,-0.261963336,-0.091094697,-0.191175054,-0.004352138,-0.325056621,0.651803209,0.208348868,-0.472283271,-0.171479172,-0.156933767,9.99,0
10471,17135,1.234487334,-0.006275741,0.988973682,1.316456293,-0.504581782,0.396827407,-0.750727642,0.135247659,2.403413439,-0.538315321,-0.919943051,-2.909839139,0.809342248,1.220474657,-0.372025217,0.390358024,0.177658718,0.665815946,-0.026923195,-0.220164584,-0.293693866,-0.427734493,-0.10050906,-0.702043747,0.492613001,-0.381479416,0.038453079,0.018725524,4.99,0
10472,17137,1.141076122,-0.049329131,0.718550027,0.938603356,-0.400319278,0.221872529,-0.467843612,0.156453137,1.782365457,-0.431656606,1.918051016,-1.764399582,0.526012947,1.656263959,-1.48224935,-0.445973761,0.902718658,-0.127166672,-0.077646387,-0.24712968,-0.170598919,-0.043676573,-0.048660926,0.005172835,0.428381118,0.414767383,-0.036218507,-0.01104161,6.99,0
10473,17139,-0.477849687,0.798300229,2.677640342,0.9511318,-0.360558226,0.266277981,-0.001308488,0.163053859,1.437993092,-1.092151067,0.639444046,-1.740879089,2.292921953,0.865693398,-0.631083779,-0.481559003,0.85744913,-0.265454223,-0.736754845,-0.105169963,-0.073865007,0.269522379,-0.074931863,0.351680158,-0.161055184,-0.481554052,0.118688787,0.0735526,10,0
10474,17142,-0.729875122,0.645666726,1.762491302,0.376277449,0.986287193,1.917392498,0.313745592,0.122377681,1.510256471,0.139160618,3.034652888,-1.598630333,1.151988637,1.095209701,-0.274718655,-1.915209819,1.753043824,-1.705813301,-0.470335564,0.044412903,-0.246787383,0.163906638,0.002894463,-1.058269351,-0.456018593,0.327313627,-0.435477331,-0.360719336,5.07,0
10475,17145,1.256137864,0.118335046,0.31852287,0.799471737,0.208152531,0.518826445,-0.251635088,-0.039126549,1.810294467,-0.657349154,-0.340011415,-1.728665188,2.771524602,1.004410206,-0.926174199,-0.442727631,0.67507488,-0.538544422,-0.002195233,-0.098498235,-0.265482726,-0.178457254,-0.184144688,-0.892657852,0.659634977,0.48783246,-0.020739664,-0.00678166,6.99,0
10476,17147,-0.727633839,0.661945017,1.985714833,-0.026917872,0.300611629,-0.150882426,0.425257898,0.063480671,1.375469276,-1.319583975,0.06936943,-2.44466876,1.046854374,1.212458504,-1.48878974,-0.520935206,0.878100342,-0.594349641,-0.907709427,-0.206423235,-0.120523066,0.046863808,-0.226649517,0.0518333,0.113927094,0.277879702,0.033346675,0.087262168,6.99,0
10477,17148,1.236958804,0.298601254,0.832557535,0.840232349,-0.510651311,-0.799821709,-0.164399128,-0.268849707,1.386848278,-0.463682948,0.780201046,-1.836445536,2.617844987,1.435048104,0.323015746,0.338775,0.218083445,-0.095470414,-0.454273687,-0.074643934,-0.243681031,-0.415022791,0.061645538,0.353009814,0.263604163,0.189473787,-0.042114603,0.016927528,10,0
10478,17150,-0.570423986,1.246735808,1.610330966,0.588394016,0.202776624,-0.403051458,0.55794852,-1.109464295,0.80439031,-0.20785278,2.27760941,-2.193116764,0.845502456,1.810842929,-0.662584596,0.005390479,0.127736429,0.760720929,-0.226121146,-0.281288848,0.734184065,-0.02512818,-0.142142466,0.450738939,0.129876102,-0.470277653,-0.254203947,-0.207697144,10,0
10479,17158,-0.579174928,1.289337823,1.237276352,-0.161478226,0.42905213,-1.123343336,0.768592626,-0.284738121,0.918927389,-0.92729,0.799297088,-1.91274187,2.869921323,0.735844837,-0.468059847,0.512414936,0.377524117,-0.073612544,-0.982247529,0.002670366,-0.315771336,-0.578662761,0.081511775,0.301999481,-0.759866969,-0.204238353,0.2348632,0.242972705,4.07,0
10480,17161,-1.236527542,0.998563364,2.346242073,1.251982402,-0.584905312,0.612717984,-0.602980794,0.853449468,0.686556237,-0.562294298,2.1191295,-2.15265915,1.097113333,2.019039584,0.677693427,0.205532922,0.675015694,1.077585873,0.178227653,0.142816376,0.109442835,0.427077869,-0.120817794,-0.057164485,0.073313279,-0.187437999,0.223605363,0.047033504,33,0
10481,17166,1.31720301,-0.577702304,1.013325319,-0.67881316,-0.943374296,0.323491842,-1.240517964,0.106658381,0.497896343,0.334566064,2.422269635,-1.954778063,2.886235273,0.995831474,-0.155206731,1.403270282,0.640559676,-0.547330761,0.068273475,0.098325809,0.299359986,1.117920017,-0.124724023,-0.286535776,0.378565676,-0.058889182,0.029604931,0.004554467,11,0
10482,17173,0.953532219,-1.423232266,0.24162167,-0.35027714,-1.015476412,0.305365973,-0.785090194,0.029761422,1.174545285,0.051831411,-0.34216202,-3.929213175,0.473591003,1.252231083,-0.099086385,0.972139597,1.22896057,-1.028239156,0.32795195,0.389703684,0.110373451,0.061225982,-0.320124433,-0.81865092,0.389414939,-0.117571789,-0.037098828,0.03761802,241.11,0
10483,17175,-1.539241581,2.080289712,0.627282593,0.326339307,-0.728298347,-1.249518057,-0.048960029,0.65778904,0.816164966,-0.73647566,0.890575188,-1.791933385,2.478437495,1.388226904,0.019195348,0.437382258,1.140293111,-0.007892341,-0.491556882,0.131014782,-0.364975526,-0.833598107,0.143505316,0.610696603,-0.058227362,0.024608713,0.200705239,0.068771245,10.99,0
10484,17187,-6.479391372,5.121654163,-0.819898007,-2.519214297,-1.416200851,-0.787606313,-0.094518015,0.654581799,5.938743054,6.658599398,2.783007047,-2.451383568,-0.302621992,0.239421456,-0.115011647,-0.050992755,0.043197962,-0.265862504,-1.705677586,2.80365374,-0.961952308,-0.651729963,0.328358454,0.047658657,0.572455604,0.647235799,1.344342562,0.206168074,0.69,0
10485,17187,1.088374938,0.898474024,0.394684329,3.170257575,0.175738797,-0.221980885,-0.022988728,-0.010873537,0.860043617,-0.592472935,1.0727284,-2.547556814,1.235950057,-0.330305804,-1.022354375,0.335642173,2.298998221,-0.162096209,-1.532707212,-0.217358192,-0.423553904,-0.800852285,0.077614455,0.167608453,0.350181817,-0.118940929,0.012947766,0.054254272,3.79,1
10486,17192,1.316272175,-0.128905861,0.116879594,-0.623182452,-0.252613268,-0.459494934,-0.157528019,-0.255941941,2.884133924,-1.517340437,-0.284415927,-1.469659013,2.425469446,1.157295599,-0.517949059,-0.984208115,0.649108227,0.206881745,1.029568734,-0.090935181,-0.235855063,-0.049573433,-0.277174744,-0.438569013,0.977713922,-0.574917583,0.042792652,0.007947447,12.95,0
10487,17194,1.136472237,-1.338895128,0.013766446,-0.66794163,0.643929947,4.418659489,-1.890689437,1.072205697,1.499239472,0.081812702,-0.084839167,-2.391923002,1.880515376,0.647258708,-1.204602279,-1.260026495,0.563795602,1.84866673,-0.477115744,-0.230625151,-0.547355698,-0.891354699,-0.056418662,0.976312365,0.291023635,0.548712571,0.011836264,0.035009565,106.9,0
10488,17195,-0.772121374,0.770233711,2.821844166,0.4208441,-0.21137571,0.063422516,0.0967947,0.171790295,1.164355305,-1.121768396,1.960796452,-1.056061805,2.394515356,0.959038199,-1.988828195,0.265782158,0.031397176,0.627588736,-0.679250856,-0.094757408,-0.043861641,0.234359517,-0.170354951,0.486878873,-0.005874114,-0.623334254,0.113417856,0.112579441,11,0
10489,17197,0.874552025,-1.361453699,1.459811125,-1.448549141,-1.135879055,1.931571518,-1.614755887,0.687543574,4.797542708,-2.555585417,0.89211123,-0.375460888,2.029983693,0.312808166,-0.092931221,-2.857206901,2.553682698,-1.479782935,-0.252941508,-0.120092496,0.12500618,1.3233505,-0.158339434,-0.888480481,0.415861078,-0.416559066,0.196423882,0.029798252,77.47,0
10490,17198,1.133997213,0.080633841,1.324645412,1.344768532,-0.609415087,0.384401255,-0.701367456,0.128858082,1.806798935,-0.429514235,1.707269342,-0.979903025,2.523933486,1.077469732,-1.331137768,0.301497538,0.062165249,0.707863696,-0.005813474,-0.095884376,-0.172090196,-0.037629006,-0.058084711,-0.028780657,0.435343088,-0.447721254,0.046906578,0.020531679,11,0
10491,17208,1.25813239,0.363786757,0.655606718,0.825866609,-0.397759835,-0.942709587,-0.018338219,-0.294385393,1.30980271,-0.441382791,0.755233088,-2.067580566,2.085806306,1.648645404,0.28029371,0.267379422,0.302405752,-0.284870531,-0.324389044,-0.122711507,-0.404719839,-0.921132702,0.144462184,0.322978082,0.197591994,0.055193312,-0.05544328,0.01336935,4.49,0
10492,17213,-2.413221741,-0.448116316,1.665137152,0.836478897,-2.924680511,3.477860058,3.473727479,-1.478094269,0.993267631,-0.477322716,2.355920441,-2.60446663,1.051133396,0.644773427,-1.087343577,0.981962801,-0.041951631,-0.222700039,-2.145644515,-1.225535466,0.340198538,0.269291305,-0.171839206,-0.218645006,0.052891446,0.889935334,0.085880758,-0.509234554,867.76,0
10493,17213,1.197120274,0.31812196,0.378613478,1.288656573,-0.137884153,-0.482936903,-0.043188579,-0.096358679,1.476007114,-0.359920441,0.536551944,-2.979580272,0.214326297,2.132264618,0.58842146,-0.206743973,0.665129016,-0.154671645,-0.924009554,-0.30255156,-0.109599663,-0.061682095,-0.043549011,-0.012789876,0.542985022,-0.332953877,-0.006276814,0.008074852,7.5,0
10494,17213,1.106034904,0.587238873,0.305716797,2.475218589,0.469112098,0.316008829,0.118873059,0.028228357,0.186603303,0.468726187,1.95500538,-2.167104102,1.166630974,2.146268027,-0.817690456,0.456795862,0.137159824,0.041801705,-1.066687659,-0.19106092,-0.13157212,-0.232905778,-0.080202161,-0.384346437,0.504135073,-0.000512066,-0.049493128,-0.004290945,27.84,0
10495,17215,-0.429124275,0.982902186,0.682704282,1.593623379,0.075052115,0.308171009,-0.025992413,0.507907516,0.264161019,-0.365330305,1.939723103,-2.039291436,1.372026745,2.436826655,0.426720366,-0.536530803,0.987336839,0.743556176,1.173918805,0.037111805,0.129524233,0.452552438,0.034592815,-0.364590765,-0.41221099,-0.191801982,-0.006113273,-0.012130671,45.29,0
10496,17216,1.236244782,-0.308688698,-0.479569656,-0.095877791,1.651516814,3.895959922,-1.130139146,0.919560019,1.975225478,-0.524317938,0.404660198,-2.293174791,1.596685135,1.253711555,-0.472471268,0.2857939,0.119921935,0.545066052,0.102286466,-0.002982757,-0.136585834,-0.095002403,-0.137829928,1.011304322,0.62323026,0.485574232,-0.022022293,0.007776785,19.95,0
10497,17218,1.15040657,0.107279488,0.644716394,1.072766933,-0.454945204,-0.630468186,-0.004325497,-0.270950077,1.629164307,-0.606944475,0.414929627,-1.627946202,2.367257897,1.224599943,-1.025724759,-0.34171745,0.722611375,-0.524341019,-0.004094291,-0.02476803,-0.347114004,-0.632975847,-0.022941966,0.392100018,0.440383787,0.222897962,-0.052481218,0.015871427,50.96,0
10498,17220,1.189784357,0.942289402,0.082334145,3.024049706,0.412406009,-0.214414558,0.053557839,-0.110353351,0.883797757,-0.554223901,0.154921009,-2.776756575,1.641206626,-0.456076957,-1.240414392,0.857322736,1.707024466,0.526349196,-0.86510461,-0.143434645,-0.502635558,-1.047397528,-0.056752024,-0.340688405,0.541235201,-0.098300287,-0.00304112,0.04981902,3.79,1
10499,17230,-0.469326705,1.111452782,2.041002725,1.731595163,0.135146842,-0.093625175,0.26615517,0.082988236,0.580255403,-0.164562675,0.50037637,-3.021760182,0.92421326,1.500793775,-0.400282644,0.706047713,0.115114265,-0.046795879,-2.548521592,-0.358708666,0.159387389,0.592669569,-0.053596184,0.320747502,-0.369120754,-0.136604685,-0.100845187,0.039347148,3.93,1
10500,17234,1.357134369,0.386000236,-0.150746829,0.574107521,0.331966751,-0.238955314,-0.075889411,-0.161044224,1.50323191,-0.633857398,-0.471951676,-3.049574685,1.517564955,1.181302952,0.523994422,0.885439845,0.251994619,0.503809713,0.129985428,-0.116280005,-0.536863274,-1.322689138,-0.024994021,-1.134272418,0.35967166,0.144603188,-0.055556539,0.008970876,1.98,0
10501,17235,-0.081852454,1.497248098,0.292179626,1.026279143,0.689580734,-0.611116673,0.917444339,-0.273104794,0.749508026,0.062130751,0.87812725,-1.762137353,2.88440356,1.629979321,0.053449309,-0.96055292,0.781830173,-0.472719068,-0.217734467,0.178709181,-0.004947783,0.621563167,0.044765495,0.060946342,-0.713752668,-0.424144225,0.545890546,0.282322895,2.29,0
10502,17236,-3.778359773,3.430189233,0.957033516,1.425758561,-0.796167411,2.17072172,-5.370881105,-12.92840623,-0.351355953,-2.948101925,-0.378212271,-0.771767159,1.210281608,2.683100898,-2.939811783,1.641075693,0.478031581,0.072143875,-3.599222455,2.831034194,-6.301239164,2.466050042,0.840263578,0.590779866,-0.241323756,-0.33367383,0.067138891,0.350538948,8.36,0
10503,17237,1.122491651,0.795846288,0.598423716,3.106305247,0.061541451,-0.244832378,0.026223923,-0.178727246,0.835452877,-0.367692308,0.507256999,-1.829538296,2.819835484,-0.174678699,-1.66425755,0.37396298,1.39662008,0.092739747,-1.005522081,-0.067359606,-0.268424604,-0.29144753,-0.11542588,0.28997012,0.643286146,0.032998586,0.001683994,0.044916345,19.78,0
10504,17243,-1.234840334,-0.54766425,0.262849727,-1.622853557,0.569759716,0.522726351,1.549756604,0.091046321,1.200274602,-1.619021237,0.511531079,-3.064772072,-0.203817711,1.930130267,-2.016063071,0.608971239,-0.221893967,0.312223974,-1.043264202,0.334463577,0.04024273,-0.295193377,0.404022642,-1.378367223,0.105125796,0.80367252,-0.157395039,0.095557344,301,0
10505,17248,-0.464493876,0.999945571,2.044248878,1.159221885,0.340370469,0.230837287,0.725158538,-0.190663156,1.158949596,-0.499635155,0.628522801,-1.754179964,2.627727186,0.905274983,-0.603520663,-1.128176885,1.032948266,-0.619108646,0.277563337,0.264663991,-0.342018454,-0.225886179,-0.045168984,0.036162336,-0.196823788,-0.514004482,0.235095833,-0.023215427,30.01,0
10506,17250,-1.837346241,1.385192223,1.785973996,1.251958131,-1.180290517,0.68607068,-0.745951365,1.245750027,0.700188055,-0.511128042,2.004582391,-1.996792391,1.170962454,2.257376509,0.666885269,0.33604691,0.824706098,1.0958706,0.140435087,0.103825237,0.096291716,0.390893183,-0.110540564,-0.053702972,0.14030712,-0.180227327,0.242876174,0.02305266,75,0
10507,17260,1.181899077,0.287115389,0.491537936,1.415749728,-0.214418714,-0.393557863,-0.138046643,-0.054024175,1.502978208,-0.305847394,0.484360561,-3.081572788,0.102638949,2.101997449,0.623172552,-0.098344181,0.627097502,-0.052824379,-1.027726371,-0.304902426,-0.067135673,0.050485074,-0.053879448,-0.012864718,0.523114956,-0.285328204,-0.00327367,0.009929409,9.9,0
10508,17271,-0.828081892,1.133988448,1.161615672,0.645553471,0.511923687,0.048091708,0.498934824,-0.125549473,1.186975268,-0.300372682,-0.033173124,-3.288484426,0.681023141,1.695377426,0.433661581,-0.091644681,0.37641357,0.191918429,-0.656540509,-0.333859471,0.017591867,0.171173685,-0.162452038,-0.558325341,0.157674893,-0.339102666,-0.504632071,0.023869559,9.9,0
10509,17275,-1.403612885,1.677081478,2.655283242,0.825599744,-0.05709122,-0.662776557,1.112393806,-0.861759835,1.83313477,1.180961927,1.464243683,-2.53833413,1.894576789,0.558108726,0.760167327,-0.585068101,0.270285464,-0.041362605,0.05230275,0.592503342,-0.526233426,-0.427585886,-0.192394986,0.811794703,0.068656084,-0.713879003,-0.833201664,-0.878481704,9.99,0
10510,17276,1.319794945,0.08119428,-0.947010527,-0.354074973,2.105108761,3.314915117,-0.628669201,0.727884464,1.23231602,-0.369104213,0.918936176,-2.433294464,1.680976218,1.859997708,0.50773071,0.611024962,-0.177942511,0.204543593,0.05226481,-0.027720179,-0.464227872,-1.254808949,0.116173852,0.931063399,0.346532067,0.071848333,-0.054904443,0.005302921,1.29,0
10511,17280,0.639951108,-1.025795192,1.098923756,1.070871109,-1.442823116,-0.096851558,-0.574914176,0.106963889,2.0317327,-0.471075538,1.957815666,-2.190786085,0.240389117,1.675672021,-0.610789573,0.542923172,0.325491475,0.943099413,-0.291692973,0.312406543,0.14870294,0.137342343,-0.240566874,0.523057079,0.103845031,0.480754767,-0.083807995,0.051502171,268.6,0
10512,17290,0.890523708,-0.759219675,0.855745495,-0.438365023,-1.036824952,-0.198534229,-0.491855815,-0.078791181,2.954967886,-1.592864225,0.878587151,-1.125955987,2.718672586,1.101937394,0.69881937,-0.809894053,0.798705434,0.076466297,-0.149635911,0.206062626,0.126097578,0.604539238,-0.248036857,0.101117253,0.505351058,-0.561343438,0.060661093,0.05408603,165.6,0
10513,17291,1.281582376,0.382802457,-0.053381273,1.071353114,0.626428235,0.443101542,-0.042376285,-0.070423079,1.321287989,-0.357550574,-0.453812164,-2.56672881,2.182088072,1.653196069,0.523350077,0.223117505,0.014063714,0.177876158,-0.513003077,-0.142577293,-0.137923275,-0.055855982,-0.249524239,-1.377728772,0.77157111,-0.20407776,0.006979464,-0.000449798,9.9,0
10514,17294,0.37336835,-0.957837769,0.221653665,1.840078435,-0.508284949,0.208019421,0.369024736,-0.048824598,1.288637621,-0.498343446,2.261532593,-1.315986511,1.249540759,1.836754959,-1.476014109,-0.555152168,0.842111273,-0.17212017,-0.478398932,0.534737899,0.041544142,-0.311096976,-0.371341527,0.19781596,0.435798317,-0.42146036,-0.063852147,0.067498792,389.94,0
10515,17296,-0.382077651,1.414891134,0.960940644,0.870846499,0.542700608,1.620220241,-0.638416014,-2.283541783,0.513305971,-0.30062842,1.649694424,-1.181019946,3.207478447,1.798851513,0.300512582,0.081062141,0.269907256,0.425194638,0.846809586,-0.343674156,1.8715807,-1.68469262,-0.092717629,-1.433407911,1.35452665,-0.264462272,0.189937581,0.141757915,19.66,0
10516,17297,-7.036464353,5.553680085,-1.284165264,-2.53613515,-1.772958087,-0.860319495,-0.467388397,1.094192328,5.960675775,6.743651784,2.65756445,-2.281257553,-0.241395219,0.48511003,-0.140152321,0.048762786,0.203139185,-0.243747368,-1.74088606,2.825145991,-0.948416873,-0.684373469,0.397092008,0.042419706,0.648392401,0.65422241,1.323157646,0.204570637,0.69,0
10517,17298,-0.948376977,0.970176233,1.270568331,1.28232773,-0.398375708,0.406059031,1.071195021,0.004735257,0.56842562,0.035381012,2.592229633,-1.887438172,1.595266052,1.855818021,0.087594588,-0.478077531,0.680796803,0.489566017,0.229419653,0.238174408,0.028620204,0.675749645,0.167169323,0.168879578,-0.160098848,-0.224233335,0.602373498,0.199706973,175.97,0
10518,17307,1.034261882,0.489725038,0.139045622,1.674330045,0.117926804,-0.205842479,-0.01660741,0.018903393,1.133451534,-0.88460882,2.874526535,-1.541546874,1.403672771,0.383871467,-0.913183033,0.107011814,1.742362598,0.415958936,-0.700145974,-0.104842249,-0.286979092,-0.526007811,-0.014662444,0.041550067,0.424470871,-0.492330491,0.020771629,0.043444653,43.06,0
10519,17315,1.22125905,0.274574668,0.452715282,1.437624867,0.230204373,0.540348387,-0.203273699,-0.012628193,1.733700088,-0.553284026,-0.302287418,-1.78485906,2.486918248,1.106019915,-0.973787888,-0.5245248,0.66212486,-0.399932251,-0.28769248,-0.16577582,-0.231827769,-0.074900982,-0.189567712,-0.784029221,0.784259784,-0.230416725,0.033076666,0.004494392,2.21,0
10520,17320,0.387980749,-1.563739852,-0.564541297,-0.903375159,-0.457660809,-0.030188598,0.440726798,-0.140649156,2.165918078,-1.547366602,2.813029875,-0.794348339,1.688173386,2.005435468,-0.191815949,-1.429115683,1.268096703,-0.543220058,0.229780765,0.680979546,0.172636089,0.067452236,-0.481030799,-0.229787494,0.455594569,0.107857022,-0.094286095,0.052625422,430.68,0
10521,17327,-2.75387295,-1.697760721,1.570718395,1.85721406,3.703639181,-1.429739772,-1.462427456,-0.341474093,1.184113716,0.356405362,0.216552671,-2.409428315,2.561381776,1.303553285,1.087319423,-0.459357186,0.467494215,0.065898191,0.644018406,-0.920212913,-0.36748493,0.21790033,-1.266534561,-0.648130691,-0.023503484,-0.126304151,0.317298105,-0.299201201,9.9,0
10522,17332,0.879848697,-0.311649905,1.393545912,1.91569782,-0.721665469,0.890110069,-0.604808601,0.301852665,2.209143541,-0.662584535,1.772080101,-0.608955706,1.561169039,0.859254473,-3.179346587,-1.042562624,1.315200322,-0.672056026,0.158109266,-0.07494457,-0.451814967,-0.771561962,0.038885104,0.18256603,0.32774652,-0.587420418,0.048674945,0.028017744,86.2,0
10523,17334,1.240783248,-1.091594149,0.634674233,-1.747727322,-1.626389224,-0.820943249,-0.916672695,-0.089814045,2.161561561,-0.789134941,0.649147053,-2.585965243,0.409709527,1.605713056,0.650249243,-2.563979104,1.519028202,1.139801659,-0.555888975,-0.568149473,-0.471338096,-0.544805401,0.052583599,0.317392297,0.245794106,-0.109022707,0.027929813,0.022370414,57.93,0
10524,17349,-0.759496546,0.97853787,1.366998101,-0.92537965,-0.570804254,-0.844671384,-0.06570047,0.478574069,1.348239681,-1.266127301,0.682451482,-2.69654103,0.616456508,1.916167865,0.077827098,0.40197014,0.662320814,-0.494397798,-1.442544401,-0.260390313,-0.180083839,-0.36360555,0.115739946,0.351869116,-0.405155886,0.699659921,0.035604793,-0.003717043,0.77,0
10525,17350,1.012594684,0.185411103,1.857002444,2.625675359,-0.813686025,0.741197689,-1.050509509,0.411448711,1.07822938,0.410744188,2.237912364,-2.310505578,0.771151506,1.647487648,0.005918309,1.168256269,-0.044721919,0.838388886,-1.76632442,-0.24046929,0.167722,0.665252616,0.034226906,0.149376674,0.061451756,0.073725175,0.024622781,0.023364597,12.16,0
10526,17367,-0.374962246,1.245536083,1.704876801,1.388947048,0.068887973,-0.264425909,0.536195823,-0.130222422,0.621521031,-0.410735697,0.936207335,-2.556924202,1.526553286,1.771895833,0.734711801,-0.765069401,1.01787767,-0.048067098,-0.039384953,-0.074532613,0.10353356,0.599203116,-0.126533475,0.34886365,-0.351137685,-0.260047806,0.029361911,0.142947626,9.9,0
10527,17367,0.583905159,-0.775383504,1.240462365,2.195631635,-0.973115163,0.565968938,-0.245564228,0.080177509,2.380839744,-0.922835722,0.252452604,-1.041336229,2.04741924,0.630628693,-2.509402482,-1.270583927,1.593155498,-1.220538063,-0.234907897,0.283550317,-0.38727935,-0.919599116,-0.089019733,0.378154846,0.291962243,-0.597122412,0.02289492,0.070069812,257.28,0
